"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.brown","p.MM.brown","MM.red","p.MM.red","MM.salmon","p.MM.salmon","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.tan","p.MM.tan","MM.yellow","p.MM.yellow","MM.midnightblue","p.MM.midnightblue","MM.cyan","p.MM.cyan","MM.lightcyan","p.MM.lightcyan","MM.grey","p.MM.grey","MM.lightgreen","p.MM.lightgreen","MM.pink","p.MM.pink","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.grey60","p.MM.grey60","MM.green","p.MM.green"
"MMT00071767","MMT00071767","Zf",233490,"turquoise",0.0989010353770615,0.255569091040167,0.0403812481700548,0.643180567266007,0.00819133292978001,0.925160984227107,-0.00156170848282937,0.985711668170981,0.0574122245266157,0.509952279795121,-0.129992665448548,0.134383926203016,-0.745441978048925,5.17068030568142e-25,0.547025922510168,8.00232598411462e-12,-0.197905578333121,0.0218952439984726,0.272687225650224,0.00143437011599573,0.613395850945874,3.29885084465848e-15,-0.425963388227516,2.87774562293081e-07,0.211022975931572,0.0143847382109529,0.0904730164467577,0.298515127308029,0.584481464972776,1.22331889205012e-13,-0.0115136167161523,0.894956236098819,0.581364335408682,1.76826035612422e-13,-0.0575998080173891,0.50856841950771,0.13637917109328,0.116121472693571,-0.357621145597061,2.21396658699415e-05
"MMT00056515","MMT00056515","BC019977",245877,"turquoise",-0.0978445607168607,0.260706623820845,-0.110799497676849,0.202483130095805,-0.175827844025125,0.0421388736688179,-0.25863433477412,0.00254975800968695,0.155951681566526,0.0719578833927065,0.202006271714345,0.019249250801527,0.762766993384163,9.25892609030153e-27,-0.450897943418572,4.57080786717402e-08,0.0380306010136272,0.662641200841859,-0.281553296507972,0.000982071560060603,-0.41248645939396,7.32775877591045e-07,0.40220950389662,1.45489055808725e-06,-0.127647769554983,0.141614290951491,-0.0874464823414627,0.315037067374887,-0.563648297114063,1.33510835432111e-12,-0.0490568687648844,0.573507622368329,-0.585795396162573,1.04612101347619e-13,0.127392623331917,0.142418511433591,-0.210804717627266,0.0144884490811059,0.255118503692055,0.00293053281792454
"MMT00072445","MMT00072445","Cldn12",64945,"turquoise",-0.0970986929119727,0.264375959111149,-0.229653537368962,0.00760093155861552,-0.0891988780646684,0.305399648698798,0.0322075548781749,0.711805472812486,-0.173433574002303,0.0450653662628976,-0.162390606209926,0.0608396288481296,-0.580491553787459,1.95904100399948e-13,0.21906407031698,0.0109886340751056,-0.231090973345114,0.00722105227280092,0.00364210628072087,0.966685575374956,0.312893052482995,0.000232381454992954,-0.277087191927262,0.00119039456298072,-0.011819967971334,0.892177922206405,0.0660085052387463,0.448587465895276,0.616160268272514,2.29012134083344e-15,0.029065441385553,0.738851143172268,0.567781851590211,8.42036466884139e-13,-0.0469163066055881,0.590367180284106,0.0893970455037621,0.304322112721714,-0.337071561921734,6.81884568945334e-05
"MMT00006888","MMT00006888","6330407D12Rik",57895,"turquoise",0.0967910021079587,0.265899866082134,0.0823560549329688,0.344139914943746,0.110689114196748,0.202935983228696,0.126621664469242,0.144869637189763,-0.0214189513740021,0.805955048508999,-0.242393753327301,0.00477501772976061,-0.526680045775915,6.29214103502449e-11,0.354763167882261,2.6011239381317e-05,0.044004699857923,0.613654644912264,-0.0834099557738702,0.337979469638657,0.275434084433675,0.00127722543925898,-0.462812902483501,1.79884340218849e-08,0.28800182576835,0.000739717547348112,-0.0594806482936266,0.494801222840355,0.435312815746471,1.46863233264362e-07,0.101541860991715,0.243032700412536,0.43465408619136,1.54093793660839e-07,-0.0719310712268125,0.408842643622525,0.0733728244977466,0.399490800458371,-0.464826268284601,1.53114628855434e-08
"MMT00005617","MMT00005617","Mif",17319,"turquoise",-0.0960272145768081,0.269708493611809,0.251158849041962,0.00342020953803269,0.123981711869858,0.153505183238345,-0.0788512462566929,0.365132331301921,0.214276498182434,0.0129137530396382,0.0836749064773481,0.336441817481615,0.61787061902518,1.82393938138279e-15,-0.685408988446543,6.53284412335153e-20,-0.0750425816578053,0.388820551739977,-0.287422458918049,0.000759001622019078,-0.530630433664641,4.26139963694278e-11,0.527710947325386,5.68645945928926e-11,-0.180340549179489,0.0370545013681056,-0.0869076329904179,0.318039792243938,-0.358135725706897,2.15029440409978e-05,-0.0341374459153431,0.69536747592564,-0.613392483969559,3.30031040500014e-15,0.0323166919903274,0.710872262585015,-0.165237489063004,0.0563938924854196,0.300247355353282,0.000423902932147899
"MMT00031344","MMT00031344","Olfr1234",258975,"turquoise",-0.0938640400584626,0.280695199189549,-0.0607236971725098,0.485811737541786,-0.106735516413438,0.219639474981228,-0.0837160432982556,0.336203477905462,0.0683258622244111,0.43278407916422,0.110415044271234,0.204063519416508,0.576196624477256,3.22924337244253e-13,-0.42545231825371,2.98379976644476e-07,0.0198944430532022,0.819521966972518,-0.0959190605366844,0.270250779356709,-0.440070340112705,1.03478612513115e-07,0.435679822517534,1.42976668637306e-07,-0.432636594004726,1.7841681173758e-07,0.000889530502445903,0.99186124628009,-0.438712921827525,1.14412713389084e-07,-0.0844132602544287,0.332180269156971,-0.400725819184623,1.60330882287087e-06,0.0445666649725332,0.609128845079641,-0.210104282606462,0.0148256932038838,0.360576111467063,1.87110287296657e-05
"MMT00005757","MMT00005757","Jak2",16452,"turquoise",0.0937727266192474,0.281165493234559,0.234798518898804,0.00631787086589464,0.25920961080029,0.00249189961259398,0.188836584207621,0.0288770139427556,0.316063131027908,0.000199025631144382,-0.33741698416414,6.69541162701719e-05,-0.506288100712086,4.35183933516962e-10,0.370638940332673,1.04179112486165e-05,0.0389112909625517,0.655322809929132,0.219075145655342,0.0109844901165293,0.339985032659459,5.84118099912265e-05,-0.385204978497508,4.30833909265821e-06,0.0243518835189635,0.780019289296605,-0.0482149015002702,0.580112196906192,0.335130733905254,7.55289622319143e-05,0.0769322774000338,0.376954008226263,0.375081741034972,7.99402635736598e-06,-0.0379962805886067,0.662927049357001,0.293639112595726,0.000574220420379659,-0.186582403488265,0.0308807619886458
"MMT00062128","MMT00062128","Adnp",11538,"turquoise",0.0926440314033511,0.28702229901969,0.0170871309264888,0.844642220716172,0.0547079585887277,0.530116769423711,0.0740011576243925,0.395455287749623,0.00359209045531975,0.967142813680178,-0.068606003387936,0.430895462690066,-0.313971298980459,0.000220494156343278,0.26433999339048,0.00202608837924395,-0.0328861772003061,0.706009681026191,0.114674046773615,0.187045919166117,0.264137490740195,0.00204286200017689,-0.219240297593875,0.0109228593687739,0.179100465362702,0.0383973642810037,0.0139847436826633,0.872584653041916,0.243397512071057,0.00459864622786333,0.0438121707976267,0.615208547568233,0.178447689199339,0.0391205200444201,0.00591302064336541,0.945938884901946,0.196263151999062,0.0230396278747181,-0.158280560884459,0.0677604312160203
"MMT00046983","MMT00046983","Rplp1",56040,"turquoise",0.0921624304744857,0.289545933738238,0.0157776348866421,0.856415060908181,0.220465094825725,0.0104751983748812,0.160369996852741,0.0641660653025323,0.0195786863781708,0.822338783297743,-0.433052961937055,1.73114487094015e-07,-0.559513418463632,2.10384060627685e-12,0.376866393374977,7.17937662393855e-06,0.188893531642245,0.0288278612337304,-0.121347014458647,0.162503723796706,0.244014233211487,0.00449319614306825,-0.659266272609171,4.69364028534577e-18,0.0977793199748511,0.261026182067268,0.0356174266570019,0.682856350351118,0.462775419956546,1.80422969267353e-08,0.130696987105669,0.132268249431235,0.435820807366129,1.41509957515279e-07,0.0546750555701807,0.530364554877202,0.0965607103203037,0.267044341624129,-0.510647403235587,2.90915503676949e-10
"MMT00002594","MMT00002594","1700019I23Rik",66338,"turquoise",0.0918481062254162,0.291200966002974,0.10531674021625,0.225865120552233,0.106255810780002,0.221730669042845,0.0371333871125176,0.670129785576202,0.0295823205057709,0.734379073736657,-0.185650178224805,0.031743261195652,-0.406872368615026,1.06884653385757e-06,0.283974401865562,0.000883637063467694,-0.0296991071080743,0.733369855079471,-0.0153783104198062,0.860011550237892,0.347866744551988,3.81333543294802e-05,-0.317323647999772,0.000187043712709394,0.0539659545482849,0.535718729519997,-0.042898565032383,0.622605450802267,0.321178919051293,0.000154428589506644,0.0671228858228531,0.440947775745435,0.222849616425626,0.00964973023521573,0.0979862951471565,0.260013311068322,0.254669199485175,0.00298272230248198,-0.335572229339771,7.37970145447164e-05
"MMT00036250","MMT00036250","Ankrd1",107765,"turquoise",0.0917035139766111,0.291964404640167,0.276814547428847,0.00120433360191522,0.30801710082938,0.000293934889041949,0.033636250416371,0.699623229712411,0.28373135442796,0.000893093668313856,-0.00466837119750156,0.957306195854834,0.415425713529451,5.99711630790473e-07,-0.332281674450342,8.76521068097677e-05,0.011344008080811,0.896494974998561,-0.00924444840602443,0.915572888157366,-0.250410048668124,0.00352069029521629,0.36086309708923,1.84061195285831e-05,-0.322486491723929,0.000144626944434641,-0.173713349277005,0.044714889540914,-0.32765979650179,0.000111250298970754,0.0183191464648239,0.833597141546132,-0.40024505991252,1.65441095543474e-06,-0.0225838098571612,0.795627273906334,-0.195014345888458,0.0239437728945755,0.325925714279491,0.00012154133676683
"MMT00028706","MMT00028706","Rpo1-3",20018,"turquoise",0.0908680273263176,0.29640174270341,0.000620155473957055,0.994325841408161,0.0503500844530584,0.563432548967067,0.0745007706479271,0.392263937851234,0.0450899941786433,0.604927452821924,-0.257303983066539,0.00268823702779293,-0.712049871798919,5.15521205922796e-22,0.470271387429707,9.85117010654357e-09,0.0743703665392643,0.39309542006104,-0.0553497037218482,0.525295581005176,0.255053778996756,0.00293799984699005,-0.664438127910388,2.08460737050092e-18,0.295038723624108,0.000538793002022057,-0.105944399270468,0.223095739477829,0.611867972661009,4.02999183969894e-15,0.0894855334697465,0.303841766158325,0.525025567778598,7.39665334118552e-11,-0.0180262083815926,0.836220490376461,0.0058466798641488,0.946544517290531,-0.515927666787044,1.77245873454575e-10
"MMT00012250","MMT00012250","Cnn3",71994,"turquoise",0.0908113719112749,0.296704250686704,0.0975007774108819,0.26239353395305,0.151451492813851,0.0806643834963329,0.201788271139674,0.0193826220070196,-0.0222650888546565,0.79844965858095,-0.233333968191611,0.00666188207304304,-0.541119291444355,1.47709884728215e-11,0.420792551498044,4.13891674111609e-07,0.200144931385967,0.0204139385473552,0.0991149833819124,0.254537211536127,0.126567095244632,0.145044333552794,-0.482047347375894,3.69537109114086e-09,0.191146412103304,0.0269396694567792,-0.0407591846789798,0.640073710250096,0.338842132391056,6.20791336768075e-05,0.227579359736521,0.00818029435635381,0.486407136207863,2.54610494276706e-09,0.0106548201483399,0.902751389340479,0.0669734586806024,0.441967880971907,-0.272475013973507,0.00144721492794964
"MMT00022502","MMT00022502","Psmb3",26446,"turquoise",0.090753860456091,0.29701153817256,-0.0128443107409708,0.882897794942893,0.0686774431519695,0.430414597512456,0.250140339191463,0.00355752772153697,-0.0984879505267352,0.257569538188296,-0.499420791236487,8.11440537201302e-10,-0.777042621984423,2.57622471418267e-28,0.592510289095226,4.65009245104371e-14,0.257159366054168,0.00270369274400295,-0.122525910660965,0.158429859710185,0.32964368386038,0.000100475508341393,-0.728897920060425,1.79843510305219e-23,0.0887591327608114,0.307799690124352,0.0915166091634659,0.292953219394227,0.588025129925383,8.0085959431256e-14,0.152300222799782,0.0789606205294039,0.532501656241435,3.53685788496932e-11,-0.0147631327080585,0.865557704140086,0.089364816744238,0.304497186542278,-0.657164309730468,6.49825442508394e-18
"MMT00032888","MMT00032888","Atf7ip",54343,"turquoise",-0.0904583817829693,0.298593616199473,0.0286236307670373,0.742680656804634,-0.0732497732773833,0.400283963393077,-0.0374106088484995,0.667812452834124,0.00402376165498,0.963196897912687,-0.0507266704576436,0.560514615432011,0.638008685740951,1.12292300166951e-16,-0.33586448724127,7.26710138179017e-05,0.257977343094142,0.00261731852007072,-0.42472247756443,3.14173919165365e-07,-0.461156587621705,2.05221453434964e-08,0.195941830894553,0.0232694198454385,-0.124617185881564,0.151391944186573,-0.0958372878718996,0.270661278890369,-0.515164863978999,1.90498417511045e-10,0.0845256427628534,0.331534668727718,-0.533678527142012,3.14384217323815e-11,0.105433820248023,0.225346703708732,-0.198447029214946,0.021528855811145,0.0417918803029705,0.63161623497653
"MMT00038868","MMT00038868","Adrbk1",110355,"turquoise",-0.0895320048342375,0.303589701320238,0.087849414054667,0.312803814902828,-0.0676587802914629,0.437300335697042,-0.238643664395466,0.00548871293986669,0.342545128569377,5.09200747804874e-05,0.171093973026713,0.0480867781395328,0.801242460834561,3.10741541050543e-31,-0.517238168441556,1.56529047682235e-10,0.0596217680974839,0.49377626925558,-0.280515923996977,0.00102724069489655,-0.531087125905596,4.07234874717071e-11,0.432482553314122,1.80417523895742e-07,-0.180216295155678,0.0371872467290263,-0.126175973662693,0.146301131496093,-0.611901118223231,4.01257390661991e-15,-0.125391011471891,0.148848295715374,-0.659156105950454,4.7746643937884e-18,0.0990967355735301,0.254625109491035,-0.161220501337411,0.0627482605484774,0.306692925849743,0.000313085437641505
"MMT00037456","MMT00037456","Ercc4",50505,"turquoise",-0.0894377679794931,0.304100993648704,0.0420074083981562,0.629857071340993,-0.0428566078438146,0.62294606613719,-0.0324087319479197,0.710085579607216,0.0844562101893221,0.331933441217427,0.0105069719997804,0.904094339102507,0.681677929312826,1.23545088103433e-19,-0.319105308069012,0.000171247927259738,0.222458551346631,0.0097810471767792,-0.319676030954659,0.000166456374129688,-0.407688774420639,1.01218385103561e-06,0.210347634705255,0.0147077572938073,-0.128962327729485,0.137525376026374,-0.00788741147235438,0.92793009994231,-0.557199427029885,2.70615740181744e-12,-0.0571193969630771,0.51211644461705,-0.565397553199361,1.0993595351036e-12,0.0282919502029036,0.745559737145884,-0.0520335115319455,0.550445215697516,0.107927704071965,0.214503045928773
"MMT00034016","MMT00034016","Chst12",59031,"turquoise",0.0890685605048441,0.306109612723352,0.42452515141612,3.18579240074438e-07,0.139490350551932,0.107953743554573,-0.0794002348393568,0.361792898231315,0.423276277992734,3.47857937436928e-07,0.00235698260343449,0.978437028315027,0.668570810307926,1.07720095267678e-18,-0.290736722709543,0.000654616434428963,0.273667057756238,0.00137639914445724,-0.11727386718501,0.177180793877807,-0.434623631635609,1.54436176723527e-07,0.274828779835843,0.00131043870498076,-0.116744060933019,0.179159421438592,-0.181806796941999,0.0355179476132848,-0.716326459727677,2.25077492827857e-22,-0.0523809236410568,0.547783246277616,-0.60596295165692,8.64879717336706e-15,0.0976898064455065,0.261465067406144,-0.21942567015395,0.0108540448108449,0.330993602134058,9.37094582681253e-05
"MMT00035330","MMT00035330","Mif",17319,"turquoise",-0.0889654232864969,0.306672265593882,0.241209387307008,0.00499088924717136,0.115706008205601,0.183083162619053,-0.0815669168369162,0.348798810942335,0.186220524894453,0.0312131823789725,0.15078049590866,0.0820321461123516,0.694154491879027,1.41251563919107e-20,-0.678896372649453,1.97458129324374e-19,-0.053818382591404,0.536836367793537,-0.211101830858517,0.0143474278223063,-0.522770917904341,9.20752983233117e-11,0.570799498404024,5.98993621537315e-13,-0.102467727172635,0.238740390598844,-0.0762133327670211,0.381442432546019,-0.469560003098839,1.04400027989054e-08,-0.0506122029280935,0.561400788066443,-0.626477795659887,5.67942281042515e-16,0.0295232064841569,0.734890084286669,-0.172726743561046,0.0459610299177742,0.390157968214021,3.15990063854813e-06
"MMT00038123","MMT00038123","Ugp2",216558,"turquoise",0.0888094517397795,0.307524435762603,0.258937611831953,0.00251910627643137,0.205157101553451,0.0174083410416439,0.255958222922227,0.0028351977124331,-0.0310089647334127,0.722082202483931,-0.38528370081664,4.2873311956728e-06,-0.5645730872608,1.20495313289367e-12,0.499069176373477,8.37433282061096e-10,0.310112962770417,0.000265828448861817,0.0320905407218511,0.712806512393281,0.135531312238009,0.11842856719537,-0.521742401884102,1.01694532142887e-10,0.104701343241068,0.228603864407301,-0.0157647719132086,0.856530864904788,0.259522183943743,0.0024609628821142,0.176205359352472,0.0416922779117745,0.573245769270807,4.53325819217717e-13,-0.180372907612333,0.0370199971433644,0.0405269656270211,0.641981950807925,-0.346546798441751,4.09888478181456e-05
"MMT00016640","MMT00016640",NA,NA,"turquoise",-0.086985778114813,0.317603184947479,-0.0592421303007942,0.496536132149389,-0.016220303948074,0.85243163652757,-0.129063237363275,0.137215256730266,0.0448591212142431,0.606779364532063,0.144429259429241,0.0959191785037276,0.453274396252555,3.80579582425111e-08,-0.406475239804446,1.09748809803471e-06,-0.122229750887771,0.159446024186656,-0.0314451114213352,0.718336819431872,-0.211652953392722,0.0140890108238649,0.38589822042334,4.12664298952902e-06,-0.102731265586219,0.237528356299812,-0.00851051331817199,0.922253805321887,-0.277873158189894,0.00115103234481841,-0.159906311923034,0.0649499826018075,-0.36465951595755,1.47885059926766e-05,0.0806415756468763,0.354312017295364,-0.222841561626962,0.00965241923114681,0.287243369511697,0.000765055276609631
"MMT00079332","MMT00079332","1200020A08Rik",56724,"turquoise",0.0859191450862854,0.323596148487735,0.0484901609265813,0.577949127263765,0.148258532417289,0.0873399930053971,0.204012368195123,0.018058705207397,-0.0518548746656416,0.551816428186899,-0.487979624845677,2.22313842060831e-09,-0.736976177312762,3.28671658025954e-24,0.649267404400084,2.15626387008636e-17,0.295607563407442,0.000524978586701721,-0.0925099377560575,0.287723483327979,0.298817140297965,0.000452960263243767,-0.776607695296202,2.88446076551691e-28,0.165264006011818,0.0563537752544737,0.0851716420391571,0.327839182843605,0.499513787426999,8.04697031309135e-10,0.160782751197661,0.0634747653275279,0.572081176190941,5.177796151045e-13,-0.0245075025464464,0.778649623245383,0.0304023399806953,0.727302506991078,-0.617050931672303,2.03450339117429e-15
"MMT00073732","MMT00073732","Rab5a",271457,"turquoise",0.0843698780448253,0.332429700298656,0.0107101828350551,0.90224858376772,-0.0155886598578547,0.858116689292613,0.0733140546598227,0.3998695021173,-0.127399078349286,0.142398122580225,-0.19983557624621,0.0206132845998733,-0.67995908395511,1.65171022580489e-19,0.64214173161974,6.17628748598611e-17,0.128766142003641,0.138129830088062,0.101583531508674,0.24283837117284,0.399507692171613,1.73580651489703e-06,-0.606720024241124,7.84907792565034e-15,0.259420622227627,0.00247097657346453,-0.17659508409128,0.0412354008585233,0.434074456484296,1.60736456412103e-07,0.0511890581575052,0.556941785172848,0.642177492902718,6.1441786163717e-17,-0.174596377421222,0.0436235885917486,0.115797646463863,0.182734265884793,-0.465197689054097,1.48613462176205e-08
"MMT00067152","MMT00067152","Kctd11",216858,"turquoise",0.0832746501722241,0.338766439735576,0.343120822367635,4.9364235676101e-05,0.181291146235057,0.0360520812669519,-0.165375071714069,0.0561860001695313,0.379206321139741,6.22968755322007e-06,0.299790731066682,0.000432987532842334,0.486792117558833,2.46309600700343e-09,-0.333886344059881,8.06172644226216e-05,-0.0731029411637959,0.401231636496111,0.0449387159368452,0.606140624931108,-0.258518771487641,0.00256152625194049,0.392297361993126,2.75956070371845e-06,-0.0239107830061376,0.783905250224513,-0.181053322921275,0.0363007010928188,-0.41199909988042,7.57393593794485e-07,-0.0501895374756006,0.564678726022703,-0.478025874532125,5.18669709323382e-09,0.0504263536084561,0.562841001939707,-0.081809800768728,0.347360677326761,0.406635188762732,1.08586560230004e-06
"MMT00054462","MMT00054462","Dhx37",208144,"turquoise",-0.0832045185440906,0.339174799348309,-0.0300647523348876,0.73021306111736,-0.0136065955046059,0.876002031645437,-0.0468356414316178,0.591006904545013,0.0926343083667588,0.287073103024985,0.114907066985186,0.186145688184158,0.492664233411608,1.47806026186306e-09,-0.3944076590855,2.41213843781366e-06,-0.0321177668392264,0.71257355306981,-0.0404285172191449,0.642791649218801,-0.365456344193452,1.41196409662109e-05,0.388667504698919,3.47071186958105e-06,-0.336963199454279,6.85800469177414e-05,0.117889895396668,0.174900447501658,-0.345396738426889,4.36391291913039e-05,-0.0797669820130448,0.359572596825736,-0.311850866614681,0.000244433753962304,0.0130894170457594,0.880679537142481,-0.222758095174135,0.00968032238301536,0.341208312143632,5.47118608744087e-05
"MMT00027303","MMT00027303","Psmb3",26446,"turquoise",0.0817956935543663,0.347444105024694,-0.0185489601896134,0.831540370008806,0.0436092954491326,0.616847803368317,0.242981937905956,0.00467094720295439,-0.0911910651688881,0.294680801507456,-0.476928376879667,5.68516580980775e-09,-0.760838496418394,1.47341038681226e-26,0.542533814481912,1.27682895886272e-11,0.225674756000913,0.00874635228905947,-0.141059338609979,0.1040088982733,0.302855923553397,0.000375291837828049,-0.682261493810643,1.11896023886679e-19,0.102603020207537,0.238117629256676,0.033128639960548,0.703942981557499,0.60450543703232,1.04175139696784e-14,0.130212664223085,0.133720323154559,0.511556476795691,2.67288698205477e-10,-0.0359711394120539,0.679878768215884,0.0577972380485436,0.507114023405398,-0.648870442934882,2.28813606718089e-17
"MMT00047243","MMT00047243","2010309E21Rik",66488,"turquoise",0.0809473023009758,0.352484501370271,0.0377383738357577,0.665076657530069,0.15692217579604,0.0701838136036069,0.182119636476438,0.0351971593075665,-0.0397190048335851,0.648639465910579,-0.461906868343767,1.93346587334256e-08,-0.786674583554058,1.97184825134131e-29,0.620800441045811,1.23106072859675e-15,0.188042426279828,0.0295699380501763,0.00358974450828256,0.967164260292547,0.319660230051699,0.000166587336583299,-0.707339701639924,1.26226506666598e-21,0.175590948759913,0.0424211557422087,0.0635547992592298,0.465668061758352,0.559053694580733,2.21209012979921e-12,0.10718960669162,0.217672875691146,0.760728538463509,1.51276105906889e-26,-0.169318611496379,0.050490197995057,0.10159014594037,0.242807534898278,-0.539264392869444,1.78624421591677e-11
"MMT00032546","MMT00032546","9230106F14Rik",77706,"turquoise",0.0808922635757532,0.352813065614381,0.0293988409468241,0.735965539549526,0.0315032916372995,0.717837703462001,-0.0403580857708025,0.643371177057892,0.0894221908436133,0.304185563516684,0.176138001878409,0.041771669342851,0.460228214983241,2.20885650289076e-08,-0.309170024675372,0.000278150378506494,0.00316434750085692,0.971053606233012,-0.00312600645623871,0.971404187896474,-0.247209219834151,0.00398080328255785,0.297763973038156,0.000475520001333065,-0.198411062307484,0.0215530291692881,0.209432201596207,0.0151556935425305,-0.376768046195464,7.22214567623072e-06,0.036411961823154,0.676174791685175,-0.308708110899288,0.000284377646212435,0.0301474970990458,0.729499309476622,-0.06110195078532,0.483093721590759,0.330736655595615,9.49636124733475e-05
"MMT00074072","MMT00074072","Bcap29",12033,"turquoise",0.0799392397749803,0.358532668804725,-0.0336979310934132,0.699098979620913,0.111934498221788,0.197868911439957,-0.0429382127660403,0.622283657366384,0.0898211487987938,0.302024445595399,-0.361346851008751,1.79027187919245e-05,-0.745735843122128,4.84281452824624e-25,0.57639147122399,3.15734433403818e-13,0.00610198362439554,0.944213991165516,0.130394457542454,0.133173856428522,0.439249855673255,1.09961698053633e-07,-0.584362964991996,1.24066240709706e-13,0.207116643070034,0.0163421187341569,-0.0503462479592113,0.563462312812632,0.541759619252519,1.38293524457657e-11,0.00556613396733506,0.949105985685291,0.758071906904344,2.84752115883097e-26,-0.147563940854029,0.0888489978026821,0.110463478735222,0.20386393069098,-0.436249046024094,1.37142541151024e-07
"MMT00073768","MMT00073768","Cflar",12633,"turquoise",-0.0798446014117268,0.359103773295208,-0.0957111458746606,0.271295341092996,-0.12432659292496,0.152355562703437,-0.0308519043930694,0.723432568427715,-0.0435612489231994,0.617236301802366,-0.262458664891323,0.00218684706499441,-0.615184581394065,2.60602811055156e-15,0.634769349747615,1.78279127023815e-16,0.237852634474424,0.00565088881105782,0.133855302981366,0.123093509206119,0.242313205093711,0.00478942987197151,-0.654917177685624,9.17494567046345e-18,0.198449534348506,0.0215271729804869,0.039821567894552,0.647792802546903,0.333872672324846,8.06749063915355e-05,0.154041980707796,0.0755548153796204,0.686898492392446,5.05211013563149e-20,-0.124336363919331,0.152323086871082,0.191226668557553,0.0268743993812562,-0.375757032535835,7.67600415044803e-06
"MMT00075604","MMT00075604","1600019O04Rik",72007,"turquoise",0.0798242422476515,0.359226706505443,-0.160097443550332,0.0646259096692108,0.123957842135384,0.153584990808995,-0.00289183347438843,0.973545527692422,0.0300582950506619,0.730268771011956,-0.280001883326993,0.00105032015045896,-0.570475399566779,6.21412375073806e-13,0.384117156493203,4.60880387989306e-06,-0.0179079027666826,0.837280465246916,-0.0266512062897989,0.759852867617946,0.305715579184746,0.000327953718217192,-0.471526067287071,8.88953835908887e-09,0.0795841380950611,0.360678481123681,0.0145710373025067,0.867290901421558,0.526794380147079,6.22200915192601e-11,0.0959673203944833,0.27000871255908,0.526620047052855,6.32924892814933e-11,-0.00227882727847991,0.979151872518073,0.1439787814244,0.0969708259501299,-0.401395837390435,1.53458587334962e-06
"MMT00010337","MMT00010337","0610013E23Rik",76892,"turquoise",0.0796810634246819,0.360091990738003,-0.0393620635991731,0.651589530276178,0.176772375094617,0.0410289529632316,0.112271425565068,0.196513924096737,-0.0132513749650624,0.879214294318269,-0.327700230788362,0.000111020330697975,-0.89606748356577,2.14606737809774e-48,0.607354235263736,7.2349179106506e-15,-0.0560386335323417,0.520144712822961,0.154511529555819,0.0746572408083208,0.536106939785814,2.46192917934419e-11,-0.616947585195641,2.06267532419406e-15,0.251383635693162,0.00339055340438654,0.0543948294661063,0.532477230062194,0.71133592799418,5.91145689805198e-22,0.0927265176164365,0.286591540265437,0.782237527949831,6.54739754190381e-29,-0.121907314541848,0.160557880448886,0.18936008402536,0.0284278435087237,-0.492213892313236,1.53762416565175e-09
"MMT00067074","MMT00067074","D15Ertd405e",380967,"turquoise",0.0796072940384522,0.36053831181115,0.262298062355409,0.00220109214139744,0.0800345333373904,0.357958181340951,0.0640511467327055,0.462184369581962,0.0598303516212949,0.492263386192106,0.0156781523062031,0.857310771511025,0.669142087685913,9.82427331148644e-19,-0.189779191645227,0.0280725445015928,0.372426585179013,9.36926345627083e-06,-0.121185640966113,0.163067400297237,-0.386455099383591,3.98596945419593e-06,0.222807927901661,0.00966365457542772,-0.0959552513449893,0.270069235958785,-0.0525824132088122,0.546242264539806,-0.746358494804307,4.21393853839272e-25,-0.0596767635836222,0.493377141280648,-0.594568563961839,3.61317640625743e-14,-0.0237864584256624,0.785001479497703,-0.103982536123748,0.231832318832143,0.266000642501316,0.0018931769040762
"MMT00030544","MMT00030544","2010300G19Rik",72098,"turquoise",0.0783927089662756,0.367936095393821,0.0060216208277837,0.944947528499756,0.0856261268033283,0.325255167107066,0.0638290838261607,0.463741172468675,-0.0285449163604199,0.743363599667359,-0.232405850503812,0.00688841365822089,-0.738947638837185,2.15027997251725e-24,0.401088416053571,1.56576272265546e-06,-0.129184571131635,0.13684307555811,-0.0210531930434786,0.809204911472037,0.334435114952961,7.8335089411416e-05,-0.49415410603126,1.29643344683608e-09,0.164705101581239,0.0572043215858929,0.0604206395893421,0.487995305488343,0.691315111900461,2.33622973678041e-20,0.0611758778406501,0.48256345946685,0.649882995160267,1.96629121674384e-17,-0.075091784699293,0.388508753942862,0.224404546973734,0.00914283917026489,-0.494790059524692,1.22563518959676e-09
"MMT00020969","MMT00020969","Bnip3",12176,"turquoise",-0.077846273110444,0.371294577426816,-0.206048632335675,0.0169159886618638,-0.107041702524609,0.218312048029,0.0720657452749085,0.407963672890234,-0.232698654666518,0.00681621930916075,-0.395238544850352,2.28708803050268e-06,-0.622164471678415,1.02372071190237e-15,0.593521196126718,4.10906598579416e-14,0.218369888946578,0.0112511254487882,-0.0703997619885412,0.418915097082314,0.308085931014286,0.000292969742431177,-0.67957090422366,1.76317449008139e-19,0.207843590555512,0.0159612513363771,-0.0449157462750845,0.60632492361833,0.464345390709047,1.59137000725457e-08,0.111721462581262,0.19872913528006,0.610273419805078,4.96067946539955e-15,-0.088137435458303,0.311213786503066,0.145405240604308,0.0936716986513471,-0.585321973301758,1.10688624871302e-13
